<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2022.01.27	09:45:00	112615	112875	112610	112785	75835	257347	5
2022.01.27	09:50:00	112785	112925	112760	112850	60843	186877	5
2022.01.27	09:55:00	112845	112905	112820	112860	36000	107991	5
2022.01.27	10:00:00	112865	112965	112790	112935	91663	313999	5
2022.01.27	10:05:00	112935	112990	112850	112945	75837	254515	5
2022.01.27	10:10:00	112950	113125	112880	113025	96468	342469	5
2022.01.27	10:15:00	113030	113230	112970	113105	100039	348930	5
2022.01.27	10:20:00	113105	113270	113010	113265	79603	259283	5
2022.01.27	10:25:00	113270	113315	113100	113180	66625	220077	5
2022.01.27	10:30:00	113180	113270	113085	113120	72653	245713	5
2022.01.27	10:35:00	113125	113145	113000	113035	72768	242388	5
2022.01.27	10:40:00	113030	113125	112945	113100	87058	308422	5
2022.01.27	10:45:00	113100	113185	112970	113075	76831	268814	5
2022.01.27	10:50:00	113080	113285	113050	113265	81365	287297	5
2022.01.27	10:55:00	113260	113320	113025	113085	93042	328625	5
2022.01.27	11:00:00	113090	113200	113050	113115	66980	239025	5
2022.01.27	11:05:00	113110	113145	112965	113090	67523	248072	5
2022.01.27	11:10:00	113085	113225	113015	113090	71771	249593	5
2022.01.27	11:15:00	113095	113155	112950	112960	53281	192556	5
2022.01.27	11:20:00	112960	112970	112810	112905	88770	302406	5
2022.01.27	11:25:00	112905	113095	112865	113060	71592	246117	5
2022.01.27	11:30:00	113060	113245	113010	113030	132468	451729	5
2022.01.27	11:35:00	113035	113040	112810	113000	108212	382405	5
2022.01.27	11:40:00	113000	113250	112980	113205	91325	345685	5
2022.01.27	11:45:00	113200	113430	113155	113380	98453	332166	5
2022.01.27	11:50:00	113375	113400	113075	113130	87227	306818	5
2022.01.27	11:55:00	113130	113145	112940	113010	86603	290181	5
2022.01.27	12:00:00	113010	113110	112840	113035	90984	299883	5
2022.01.27	12:05:00	113040	113195	112960	113120	64897	211808	5
2022.01.27	12:10:00	113125	113250	113055	113125	75788	254188	5
2022.01.27	12:15:00	113120	113180	112995	113155	65793	214106	5
2022.01.27	12:20:00	113150	113280	113070	113090	69944	234919	5
2022.01.27	12:25:00	113095	113115	112730	112740	86851	301300	5
2022.01.27	12:30:00	112735	112890	112690	112850	89768	295733	5
2022.01.27	12:35:00	112850	113020	112715	112880	100018	331063	5
2022.01.27	12:40:00	112880	113235	112870	113175	84014	295346	5
2022.01.27	12:45:00	113175	113265	113090	113190	69327	238713	5
2022.01.27	12:50:00	113190	113265	113080	113155	57736	189970	5
2022.01.27	12:55:00	113150	113475	113140	113360	81549	299394	5
2022.01.27	13:00:00	113355	113470	113345	113415	47485	168116	5
2022.01.27	13:05:00	113415	113580	113250	113295	86837	312410	5
2022.01.27	13:10:00	113295	113500	113280	113450	57371	200064	5
2022.01.27	13:15:00	113445	113455	113185	113335	75960	268840	5
2022.01.27	13:20:00	113335	113465	113300	113375	54263	186849	5
2022.01.27	13:25:00	113375	113395	113230	113355	47002	157181	5
2022.01.27	13:30:00	113350	113540	113285	113495	60648	219436	5
2022.01.27	13:35:00	113490	113575	113390	113400	47392	170440	5
2022.01.27	13:40:00	113400	113510	113345	113385	52343	178296	5
2022.01.27	13:45:00	113380	113470	113370	113405	43574	138197	5
2022.01.27	13:50:00	113410	113425	113315	113370	39924	131811	5
2022.01.27	13:55:00	113370	113395	113305	113310	28965	95719	5
2022.01.27	14:00:00	113310	113335	113185	113305	58015	205097	5
2022.01.27	14:05:00	113300	113305	113160	113185	42412	147202	5
2022.01.27	14:10:00	113185	113230	113130	113195	44248	161156	5
2022.01.27	14:15:00	113195	113285	113140	113205	55536	201447	5
2022.01.27	14:20:00	113205	113220	113080	113160	51175	173084	5
2022.01.27	14:25:00	113160	113270	113110	113150	60111	207207	5
2022.01.27	14:30:00	113150	113250	113090	113110	54302	180962	5
2022.01.27	14:35:00	113115	113175	113010	113015	59568	210883	5
2022.01.27	14:40:00	113015	113035	112905	112920	65138	238240	5
2022.01.27	14:45:00	112920	112920	112600	112635	91652	358097	5
2022.01.27	14:50:00	112630	112855	112620	112820	71422	252733	5
2022.01.27	14:55:00	112820	112960	112800	112880	61034	220173	5
2022.01.27	15:00:00	112875	112950	112725	112750	58492	219553	5
2022.01.27	15:05:00	112755	112785	112620	112705	66929	225818	5
2022.01.27	15:10:00	112710	112740	112470	112590	84837	308035	5
2022.01.27	15:15:00	112590	112685	112390	112440	81136	281511	5
2022.01.27	15:20:00	112440	112450	112160	112165	78028	288354	5
2022.01.27	15:25:00	112165	112405	112160	112325	67719	228427	5
2022.01.27	15:30:00	112325	112540	112305	112495	77009	256107	5
2022.01.27	15:35:00	112490	112590	112375	112410	69189	239056	5
2022.01.27	15:40:00	112415	112650	112320	112620	93988	317132	5
2022.01.27	15:45:00	112620	112645	112520	112625	54814	182512	5
2022.01.27	15:50:00	112625	112670	112450	112495	56648	190227	5
2022.01.27	15:55:00	112495	112745	112480	112605	72544	249398	5
2022.01.27	16:00:00	112610	112810	112565	112715	62077	234546	5
2022.01.27	16:05:00	112715	112815	112565	112690	61016	201799	5
2022.01.27	16:10:00	112685	112780	112645	112685	45981	161180	5
2022.01.27	16:15:00	112690	112710	112525	112600	59275	197086	5
2022.01.27	16:20:00	112600	112605	112415	112420	59753	210638	5
2022.01.27	16:25:00	112420	112480	112270	112315	62350	225625	5
2022.01.27	16:30:00	112320	112510	112305	112455	61140	208343	5
2022.01.27	16:35:00	112460	112580	112440	112570	48601	150471	5
2022.01.27	16:40:00	112570	112710	112540	112710	51694	194197	5
2022.01.27	16:45:00	112710	112760	112595	112660	49079	172707	5
2022.01.27	16:50:00	112660	112665	112490	112525	44462	159018	5
2022.01.27	16:55:00	112525	112680	112445	112610	54443	188341	5
2022.01.27	17:00:00	112615	112785	112605	112750	47123	168665	5
2022.01.27	17:05:00	112755	112860	112710	112745	54244	197241	5
2022.01.27	17:10:00	112745	112760	112555	112610	44272	157263	5
2022.01.27	17:15:00	112610	112740	112505	112725	46460	167053	5
2022.01.27	17:20:00	112725	112775	112630	112740	37852	132836	5
2022.01.27	17:25:00	112740	112835	112695	112770	39322	135742	5
2022.01.27	17:30:00	112770	112835	112690	112720	42139	140464	5
2022.01.27	17:35:00	112720	112885	112700	112850	43213	137223	5
2022.01.27	17:40:00	112845	113110	112815	113055	59488	201291	5
2022.01.27	17:45:00	113060	113195	112965	112990	56751	192649	5
2022.01.27	17:50:00	112990	113135	112965	113025	43733	149707	5
2022.01.27	17:55:00	113020	113090	113010	113055	20551	69627	5
2022.01.27	18:00:00	113055	113090	113005	113055	17967	64235	5
2022.01.27	18:05:00	113060	113075	113025	113060	9824	34952	5
2022.01.27	18:10:00	113055	113060	112850	113005	28401	95582	5
2022.01.27	18:15:00	113005	113040	112935	113035	12555	42322	5
2022.01.27	18:20:00	113035	113035	112850	112900	8984	33646	5
2022.01.28	09:00:00	112640	112655	112290	112545	91592	216501	5
2022.01.28	09:05:00	112550	112645	112515	112560	42698	116781	5
2022.01.28	09:10:00	112560	112740	112455	112710	66350	190305	5
2022.01.28	09:15:00	112710	112745	112550	112560	50649	145497	5
2022.01.28	09:20:00	112565	112600	112350	112360	83334	239950	5
2022.01.28	09:25:00	112365	112450	112310	112400	58343	170903	5
2022.01.28	09:30:00	112405	112495	112380	112470	49688	142166	5
2022.01.28	09:35:00	112470	112495	112320	112325	52466	145962	5
2022.01.28	09:40:00	112325	112375	112175	112255	90310	266622	5
2022.01.28	09:45:00	112255	112315	112170	112255	61590	180913	5
2022.01.28	09:50:00	112250	112485	112205	112405	78938	235234	5
2022.01.28	09:55:00	112410	112470	112340	112425	54832	153682	5
2022.01.28	10:00:00	112425	112560	112290	112540	110011	349814	5
2022.01.28	10:05:00	112545	112590	112410	112500	78633	243773	5
2022.01.28	10:10:00	112500	112780	112485	112745	102524	321481	5
2022.01.28	10:15:00	112745	112990	112740	112935	99404	328457	5
2022.01.28	10:20:00	112940	112960	112725	112775	86150	278470	5
2022.01.28	10:25:00	112765	112790	112655	112740	60574	182447	5
2022.01.28	10:30:00	112740	113340	112720	113325	179706	622326	5
2022.01.28	10:35:00	113320	113480	113235	113390	102391	345502	5
2022.01.28	10:40:00	113390	113470	113295	113315	73535	237005	5
2022.01.28	10:45:00	113315	113340	113095	113115	78379	266575	5
2022.01.28	10:50:00	113115	113155	113010	113100	69135	232993	5
2022.01.28	10:55:00	113100	113245	113045	113205	66705	218878	5
2022.01.28	11:00:00	113200	113210	112835	112985	108821	369258	5
2022.01.28	11:05:00	112985	113075	112905	113000	68984	219609	5
2022.01.28	11:10:00	112995	113045	112935	112970	46057	145352	5
2022.01.28	11:15:00	112965	113090	112915	113010	48537	153389	5
2022.01.28	11:20:00	113010	113130	112975	112995	51638	168918	5
2022.01.28	11:25:00	112990	113100	112990	113070	38047	121745	5
2022.01.28	11:30:00	113065	113075	112670	112770	132510	439265	5
2022.01.28	11:35:00	112765	112805	112590	112750	107723	348822	5
2022.01.28	11:40:00	112745	112935	112705	112900	95148	306479	5
2022.01.28	11:45:00	112900	112950	112580	112745	121415	387051	5
2022.01.28	11:50:00	112745	112970	112725	112860	91090	280492	5
2022.01.28	11:55:00	112855	112885	112465	112515	95055	291007	5
2022.01.28	12:00:00	112515	112520	112280	112370	104113	350005	5
2022.01.28	12:05:00	112370	112695	112345	112655	100510	333385	5
2022.01.28	12:10:00	112655	112775	112490	112535	83002	269853	5
2022.01.28	12:15:00	112530	112660	112450	112650	67009	195911	5
2022.01.28	12:20:00	112645	112695	112420	112465	67667	205952	5
2022.01.28	12:25:00	112465	112485	112260	112455	77089	239156	5
2022.01.28	12:30:00	112455	112470	112235	112375	72930	224689	5
2022.01.28	12:35:00	112375	112670	112325	112440	94060	312784	5
2022.01.28	12:40:00	112440	112470	112215	112260	70418	223781	5
2022.01.28	12:45:00	112255	112620	112220	112575	80407	273503	5
2022.01.28	12:50:00	112580	112690	112480	112660	63858	196936	5
2022.01.28	12:55:00	112665	112730	112525	112695	72157	221101	5
2022.01.28	13:00:00	112695	112785	112535	112635	81954	251347	5
2022.01.28	13:05:00	112630	112700	112535	112570	53606	156003	5
2022.01.28	13:10:00	112575	112830	112545	112765	65033	210856	5
2022.01.28	13:15:00	112760	112920	112740	112785	67837	231248	5
2022.01.28	13:20:00	112780	112855	112650	112660	52515	178193	5
2022.01.28	13:25:00	112665	112750	112565	112605	64294	222095	5
2022.01.28	13:30:00	112605	112635	112470	112520	61752	195347	5
2022.01.28	13:35:00	112520	112665	112445	112455	57890	184907	5
2022.01.28	13:40:00	112455	112510	112365	112380	45594	149763	5
2022.01.28	13:45:00	112375	112460	112365	112385	36295	114584	5
2022.01.28	13:50:00	112385	112490	112340	112460	40415	126880	5
2022.01.28	13:55:00	112460	112595	112455	112535	50478	167437	5
2022.01.28	14:00:00	112540	112595	112475	112495	36313	120220	5
2022.01.28	14:05:00	112495	112620	112455	112580	42128	142436	5
2022.01.28	14:10:00	112580	112595	112415	112505	42976	153195	5
2022.01.28	14:15:00	112505	112695	112455	112670	47613	175656	5
2022.01.28	14:20:00	112670	112680	112470	112490	49604	171276	5
2022.01.28	14:25:00	112490	112495	112315	112320	58177	211821	5
2022.01.28	14:30:00	112315	112365	112035	112080	84224	310961	5
2022.01.28	14:35:00	112075	112080	111900	111960	71698	258152	5
2022.01.28	14:40:00	111960	112160	111930	112125	58623	209098	5
2022.01.28	14:45:00	112125	112175	112040	112110	45244	154413	5
2022.01.28	14:50:00	112105	112140	112040	112090	32671	111609	5
2022.01.28	14:55:00	112090	112215	112065	112160	40544	143253	5
2022.01.28	15:00:00	112160	112325	112100	112265	51890	190604	5
2022.01.28	15:05:00	112260	112320	112195	112215	38320	134542	5
2022.01.28	15:10:00	112220	112335	112180	112325	38685	132303	5
2022.01.28	15:15:00	112325	112395	112260	112365	43145	154124	5
2022.01.28	15:20:00	112360	112385	112170	112230	50603	183266	5
2022.01.28	15:25:00	112225	112305	112105	112300	57652	204015	5
2022.01.28	15:30:00	112305	112480	112210	112225	71444	269416	5
2022.01.28	15:35:00	112220	112350	112220	112340	46087	169435	5
2022.01.28	15:40:00	112340	112365	112230	112290	39653	145231	5
2022.01.28	15:45:00	112290	112470	112245	112410	51787	195192	5
2022.01.28	15:50:00	112410	112515	112370	112430	40486	139270	5
2022.01.28	15:55:00	112435	112500	112365	112370	38278	136472	5
2022.01.28	16:00:00	112370	112500	112270	112325	55698	196532	5
2022.01.28	16:05:00	112325	112365	112230	112275	38094	139722	5
2022.01.28	16:10:00	112270	112295	112145	112165	34951	131779	5
2022.01.28	16:15:00	112165	112185	112065	112085	49019	178157	5
2022.01.28	16:20:00	112085	112155	112005	112025	43698	157079	5
2022.01.28	16:25:00	112020	112095	111980	111990	38724	134016	5
2022.01.28	16:30:00	111990	112035	111890	111955	56607	207706	5
2022.01.28	16:35:00	111960	112050	111920	112015	36078	116999	5
2022.01.28	16:40:00	112015	112195	112010	112165	59570	208968	5
2022.01.28	16:45:00	112165	112225	112110	112165	37304	135446	5
2022.01.28	16:50:00	112170	112200	112075	112145	34956	124739	5
2022.01.28	16:55:00	112150	112345	112150	112320	48053	174899	5
2022.01.28	17:00:00	112320	112395	112295	112360	39987	138587	5
2022.01.28	17:05:00	112365	112390	112265	112330	31235	111802	5
2022.01.28	17:10:00	112335	112335	112075	112195	51500	187436	5
2022.01.28	17:15:00	112200	112390	112195	112310	41059	149249	5
2022.01.28	17:20:00	112310	112510	112275	112390	42875	152995	5
2022.01.28	17:25:00	112390	112445	112315	112405	34018	115603	5
2022.01.28	17:30:00	112405	112425	111895	112100	74879	284267	5
2022.01.28	17:35:00	112100	112185	112045	112150	40942	121593	5
2022.01.28	17:40:00	112155	112245	112105	112200	34592	107882	5
2022.01.28	17:45:00	112195	112320	112150	112315	33063	104982	5
2022.01.28	17:50:00	112315	112420	112225	112235	38055	128289	5
2022.01.28	17:55:00	112230	112365	112195	112270	34629	104412	5
2022.01.28	18:00:00	112275	112360	112190	112275	27585	75860	5
2022.01.28	18:05:00	112280	112390	112265	112325	16178	50767	5
2022.01.28	18:10:00	112325	112350	112210	112240	16770	48404	5
2022.01.28	18:15:00	112235	112335	112235	112285	14337	37904	5
2022.01.28	18:20:00	112275	112440	112260	112440	6733	22346	5
2022.01.31	09:00:00	112470	112470	111970	111980	63466	157670	5
2022.01.31	09:05:00	111975	112040	111775	111810	62800	181641	5
2022.01.31	09:10:00	111815	111930	111785	111875	40996	109133	5
2022.01.31	09:15:00	111875	111905	111785	111905	36664	99003	5
2022.01.31	09:20:00	111905	111910	111810	111865	28077	77246	5
2022.01.31	09:25:00	111865	112035	111855	112000	48963	140061	5
2022.01.31	09:30:00	111995	112090	111950	112050	40912	114889	5
2022.01.31	09:35:00	112050	112135	112035	112075	38905	115166	5
2022.01.31	09:40:00	112075	112160	111975	112155	56008	161067	5
2022.01.31	09:45:00	112155	112235	112115	112210	43986	127511	5
2022.01.31	09:50:00	112210	112275	112175	112220	34411	104473	5
2022.01.31	09:55:00	112225	112335	112210	112315	35557	123249	5
2022.01.31	10:00:00	112315	112365	111970	111985	98479	308962	5
2022.01.31	10:05:00	111985	112020	111685	111720	108946	354240	5
2022.01.31	10:10:00	111720	111825	111610	111730	90568	288505	5
2022.01.31	10:15:00	111730	111855	111610	111705	92204	289947	5
2022.01.31	10:20:00	111700	111825	111625	111635	60042	180361	5
2022.01.31	10:25:00	111635	112060	111575	112060	111696	362257	5
2022.01.31	10:30:00	112060	112285	111920	112275	127755	420127	5
2022.01.31	10:35:00	112270	112515	112230	112445	91584	313313	5
2022.01.31	10:40:00	112450	112510	112310	112405	65875	217841	5
2022.01.31	10:45:00	112400	112465	112270	112445	64405	199891	5
2022.01.31	10:50:00	112440	112495	112330	112380	55957	170833	5
2022.01.31	10:55:00	112380	112645	112380	112545	76435	237485	5
2022.01.31	11:00:00	112545	112565	112310	112385	92963	288408	5
2022.01.31	11:05:00	112385	112440	112240	112330	67530	224441	5
2022.01.31	11:10:00	112330	112375	112210	112250	67171	215001	5
2022.01.31	11:15:00	112250	112330	112175	112300	55496	165808	5
2022.01.31	11:20:00	112295	112365	112155	112240	63165	191858	5
2022.01.31	11:25:00	112235	112485	112225	112445	69239	212932	5
2022.01.31	11:30:00	112450	112510	112215	112455	121524	370752	5
2022.01.31	11:35:00	112455	112470	112225	112400	89539	282896	5
2022.01.31	11:40:00	112400	112615	112280	112535	71459	243738	5
2022.01.31	11:45:00	112535	112550	112285	112305	72137	221628	5
2022.01.31	11:50:00	112300	112605	112265	112405	89499	294406	5
2022.01.31	11:55:00	112410	112435	112280	112400	61635	197202	5
2022.01.31	12:00:00	112405	112415	112185	112250	83669	272300	5
2022.01.31	12:05:00	112250	112440	112175	112375	69467	227042	5
2022.01.31	12:10:00	112375	112500	112250	112425	64993	205975	5
2022.01.31	12:15:00	112425	112450	112215	112235	63733	197728	5
2022.01.31	12:20:00	112240	112245	112050	112100	87018	289226	5
2022.01.31	12:25:00	112100	112225	112090	112175	45333	145424	5
2022.01.31	12:30:00	112170	112235	112030	112165	57286	171262	5
2022.01.31	12:35:00	112165	112205	112050	112095	37717	125849	5
2022.01.31	12:40:00	112090	112100	111840	111880	72520	241366	5
2022.01.31	12:45:00	111885	112025	111820	112020	62515	201234	5
2022.01.31	12:50:00	112020	112155	111995	112105	53746	169742	5
2022.01.31	12:55:00	112105	112205	112025	112190	53244	173172	5
2022.01.31	13:00:00	112185	112285	112115	112230	55182	187894	5
2022.01.31	13:05:00	112235	112320	112200	112225	44081	153178	5
2022.01.31	13:10:00	112220	112260	112105	112115	58741	196456	5
2022.01.31	13:15:00	112115	112175	112020	112030	49023	159191	5
2022.01.31	13:20:00	112035	112085	111980	112015	40985	131706	5
2022.01.31	13:25:00	112015	112050	111925	111985	43740	146300	5
2022.01.31	13:30:00	111985	112120	111900	112075	56509	186908	5
2022.01.31	13:35:00	112070	112185	112050	112160	36217	131278	5
2022.01.31	13:40:00	112160	112195	112115	112170	31279	105877	5
2022.01.31	13:45:00	112170	112245	112135	112160	32871	116765	5
2022.01.31	13:50:00	112160	112650	112130	112540	90088	333168	5
2022.01.31	13:55:00	112545	112600	112425	112435	40481	142093	5
2022.01.31	14:00:00	112435	112460	112260	112300	46952	164055	5
2022.01.31	14:05:00	112300	112340	112225	112250	32476	109913	5
2022.01.31	14:10:00	112255	112300	112195	112230	29127	108068	5
2022.01.31	14:15:00	112235	112335	112190	112330	37288	126570	5
2022.01.31	14:20:00	112330	112350	112205	112250	31899	108876	5
2022.01.31	14:25:00	112250	112385	112225	112380	31977	118840	5
2022.01.31	14:30:00	112375	112400	112280	112330	30116	98944	5
2022.01.31	14:35:00	112330	112355	112235	112245	28001	92157	5
2022.01.31	14:40:00	112245	112285	112190	112205	29219	95255	5
2022.01.31	14:45:00	112205	112330	112205	112260	29307	99353	5
2022.01.31	14:50:00	112265	112455	112235	112440	44452	152859	5
2022.01.31	14:55:00	112440	112485	112365	112375	35945	117556	5
2022.01.31	15:00:00	112375	112395	112290	112305	26158	89642	5
2022.01.31	15:05:00	112305	112375	112270	112310	24369	78084	5
2022.01.31	15:10:00	112305	112325	112245	112315	25462	84895	5
2022.01.31	15:15:00	112315	112425	112275	112420	31834	111590	5
2022.01.31	15:20:00	112425	112445	112360	112370	24579	80284	5
2022.01.31	15:25:00	112370	112375	112215	112240	40032	137067	5
2022.01.31	15:30:00	112240	112265	112075	112140	53676	188880	5
2022.01.31	15:35:00	112145	112445	112130	112385	62588	234664	5
2022.01.31	15:40:00	112380	112520	112355	112395	54972	192426	5
2022.01.31	15:45:00	112390	112430	112290	112370	41538	128038	5
2022.01.31	15:50:00	112365	112450	112330	112385	40495	127216	5
2022.01.31	15:55:00	112380	112600	112370	112600	43502	138315	5
2022.01.31	16:00:00	112595	112705	112510	112685	60977	193444	5
2022.01.31	16:05:00	112685	112735	112655	112715	34135	107450	5
2022.01.31	16:10:00	112715	112725	112605	112610	33866	121109	5
2022.01.31	16:15:00	112610	112635	112550	112610	34836	110311	5
2022.01.31	16:20:00	112610	112615	112485	112520	31119	102015	5
2022.01.31	16:25:00	112520	112565	112485	112530	21993	67462	5
2022.01.31	16:30:00	112530	112610	112490	112585	27569	97873	5
2022.01.31	16:35:00	112585	112700	112570	112640	37659	137793	5
2022.01.31	16:40:00	112645	112740	112635	112670	33458	115678	5
2022.01.31	16:45:00	112670	112690	112595	112645	28974	94530	5
2022.01.31	16:50:00	112640	112695	112625	112645	23621	73201	5
2022.01.31	16:55:00	112650	112800	112635	112780	36457	121841	5
2022.01.31	17:00:00	112785	112975	112730	112965	45138	167295	5
2022.01.31	17:05:00	112960	112985	112845	112855	37159	126544	5
2022.01.31	17:10:00	112855	112885	112700	112725	39451	134525	5
2022.01.31	17:15:00	112725	112795	112605	112645	47506	165279	5
2022.01.31	17:20:00	112640	112835	112630	112795	43656	145520	5
2022.01.31	17:25:00	112795	112845	112755	112805	33081	102523	5
2022.01.31	17:30:00	112810	112880	112755	112840	32569	102396	5
2022.01.31	17:35:00	112840	112870	112795	112820	22505	73572	5
2022.01.31	17:40:00	112815	112930	112780	112860	35155	115149	5
2022.01.31	17:45:00	112860	112950	112855	112895	24043	76061	5
2022.01.31	17:50:00	112890	113040	112885	113000	36897	124588	5
2022.01.31	17:55:00	113000	113010	112775	112825	39338	129912	5
2022.01.31	18:00:00	112820	112860	112710	112735	26131	80091	5
2022.01.31	18:05:00	112730	112750	112625	112650	25016	84145	5
2022.01.31	18:10:00	112655	112680	112535	112610	22419	85422	5
2022.01.31	18:15:00	112605	112675	112550	112600	16529	53800	5
2022.01.31	18:20:00	112600	112655	112430	112430	9802	38576	5
2022.02.01	09:00:00	112540	112880	112530	112780	45248	109467	5
2022.02.01	09:05:00	112780	112835	112655	112755	41644	115987	5
2022.02.01	09:10:00	112750	112760	112545	112555	51020	145086	5
2022.02.01	09:15:00	112550	112675	112445	112535	61002	171666	5
2022.02.01	09:20:00	112535	112580	112485	112505	32149	89407	5
2022.02.01	09:25:00	112505	112570	112400	112570	49944	145927	5
2022.02.01	09:30:00	112565	112760	112520	112755	80202	237225	5
2022.02.01	09:35:00	112755	112785	112695	112720	43222	124194	5
2022.02.01	09:40:00	112720	112725	112585	112645	54954	155319	5
2022.02.01	09:45:00	112645	112765	112595	112685	61603	176350	5
2022.02.01	09:50:00	112685	112720	112535	112590	45315	141519	5
2022.02.01	09:55:00	112590	112645	112435	112455	58137	174463	5
2022.02.01	10:00:00	112455	112665	112430	112610	80125	251233	5
2022.02.01	10:05:00	112615	112810	112535	112800	97643	311267	5
2022.02.01	10:10:00	112800	112845	112660	112770	82091	253689	5
2022.02.01	10:15:00	112775	112900	112705	112760	91407	273292	5
2022.02.01	10:20:00	112765	112935	112705	112920	75172	235827	5
2022.02.01	10:25:00	112915	113000	112880	112970	60450	204370	5
2022.02.01	10:30:00	112970	113020	112710	112750	97214	323768	5
2022.02.01	10:35:00	112750	112785	112605	112620	86779	283808	5
2022.02.01	10:40:00	112620	112700	112585	112700	51723	180226	5
2022.02.01	10:45:00	112700	112815	112640	112735	68384	220399	5
2022.02.01	10:50:00	112740	112795	112640	112735	55069	178034	5
2022.02.01	10:55:00	112730	112795	112600	112790	52447	168958	5
2022.02.01	11:00:00	112790	112795	112570	112590	58984	190289	5
2022.02.01	11:05:00	112595	112660	112500	112585	73907	241969	5
2022.02.01	11:10:00	112585	112735	112570	112675	52378	162053	5
2022.02.01	11:15:00	112675	112745	112575	112660	60201	194565	5
2022.02.01	11:20:00	112660	112680	112475	112565	64006	202721	5
2022.02.01	11:25:00	112570	112860	112555	112790	87237	275190	5
2022.02.01	11:30:00	112790	112940	112705	112875	126053	399875	5
2022.02.01	11:35:00	112875	113000	112795	112910	95742	299111	5
2022.02.01	11:40:00	112905	112960	112705	112765	79421	257865	5
2022.02.01	11:45:00	112765	113145	112745	113110	110630	358689	5
2022.02.01	11:50:00	113115	113190	113060	113135	79362	265302	5
2022.02.01	11:55:00	113135	113270	113065	113200	64685	212470	5
2022.02.01	12:00:00	113205	113235	112980	112995	97004	308361	5
2022.02.01	12:05:00	113000	113235	112875	113200	107077	332152	5
2022.02.01	12:10:00	113195	113390	113170	113375	103771	334746	5
2022.02.01	12:15:00	113370	113460	113305	113405	63162	198210	5
2022.02.01	12:20:00	113405	113675	113400	113635	78774	289511	5
2022.02.01	12:25:00	113630	113710	113560	113580	55643	191886	5
2022.02.01	12:30:00	113575	113620	113520	113535	37862	122844	5
2022.02.01	12:35:00	113530	113630	113520	113530	35530	115677	5
2022.02.01	12:40:00	113535	113550	113390	113475	59589	208576	5
2022.02.01	12:45:00	113475	113490	113310	113330	53772	187322	5
2022.02.01	12:50:00	113335	113435	113305	113405	43310	147613	5
2022.02.01	12:55:00	113405	113505	113385	113455	45806	159644	5
2022.02.01	13:00:00	113460	113500	113325	113355	50412	176033	5
2022.02.01	13:05:00	113360	113415	113310	113340	35876	123363	5
2022.02.01	13:10:00	113345	113430	113300	113410	30556	101092	5
2022.02.01	13:15:00	113410	113445	113345	113385	30174	110223	5
2022.02.01	13:20:00	113385	113405	113260	113290	40167	125566	5
2022.02.01	13:25:00	113295	113390	113275	113285	34005	111929	5
2022.02.01	13:30:00	113290	113370	113205	113360	53285	166880	5
2022.02.01	13:35:00	113360	113380	113280	113340	35732	115028	5
2022.02.01	13:40:00	113340	113390	113305	113325	33850	111126	5
2022.02.01	13:45:00	113325	113330	113245	113295	33998	113339	5
2022.02.01	13:50:00	113290	113310	113240	113290	22852	73091	5
2022.02.01	13:55:00	113295	113355	113265	113295	30385	99885	5
2022.02.01	14:00:00	113300	113305	113200	113230	32412	109944	5
2022.02.01	14:05:00	113225	113245	113165	113180	29932	100045	5
2022.02.01	14:10:00	113185	113215	113085	113105	37188	129770	5
2022.02.01	14:15:00	113105	113240	113100	113205	34332	119067	5
2022.02.01	14:20:00	113205	113250	113165	113230	33875	115251	5
2022.02.01	14:25:00	113225	113235	113115	113175	27313	88423	5
2022.02.01	14:30:00	113175	113205	113090	113095	33838	120404	5
2022.02.01	14:35:00	113095	113250	113095	113225	36912	127190	5
2022.02.01	14:40:00	113225	113265	113160	113190	30381	100351	5
2022.02.01	14:45:00	113195	113275	113190	113255	31814	108943	5
2022.02.01	14:50:00	113260	113315	113220	113295	31891	106453	5
2022.02.01	14:55:00	113290	113320	113250	113280	24221	84268	5
2022.02.01	15:00:00	113280	113320	113205	113255	32058	116519	5
2022.02.01	15:05:00	113260	113295	113165	113185	32029	111343	5
2022.02.01	15:10:00	113185	113215	113135	113180	28237	110341	5
2022.02.01	15:15:00	113180	113245	113165	113230	21181	70771	5
2022.02.01	15:20:00	113225	113255	113195	113230	15748	63596	5
2022.02.01	15:25:00	113230	113515	113200	113480	54021	211075	5
2022.02.01	15:30:00	113485	113535	113420	113475	41843	134173	5
2022.02.01	15:35:00	113475	113480	113245	113315	54426	195954	5
2022.02.01	15:40:00	113315	113330	113250	113295	28622	102212	5
2022.02.01	15:45:00	113300	113310	113220	113275	23152	79998	5
2022.02.01	15:50:00	113275	113280	113185	113245	28971	103560	5
2022.02.01	15:55:00	113245	113280	113210	113270	19383	65481	5
2022.02.01	16:00:00	113270	113350	113230	113320	31104	112392	5
2022.02.01	16:05:00	113320	113335	113235	113275	25010	90003	5
2022.02.01	16:10:00	113275	113340	113165	113310	42901	150879	5
2022.02.01	16:15:00	113315	113390	113290	113335	32554	110645	5
2022.02.01	16:20:00	113330	113380	113265	113365	29196	106608	5
2022.02.01	16:25:00	113365	113415	113335	113405	22867	77995	5
2022.02.01	16:30:00	113405	113445	113375	113440	24102	86710	5
2022.02.01	16:35:00	113435	113495	113360	113490	30378	107865	5
